date,sma_10,bollinger_upper_10,bollinger_lower_10,atr_10,cci_10,obv,vwma_10,vr_10,ema_10,stochastic_k_10,stochastic_d_3,rsi,macd,disparity,1d_after_price,5d_after_price
20210111,40541.5,44465.97461,36617.02539,5805,41720,463290439,40773.83944,7.472955896,38718.14535,1,1,93.94398183,1641.634615,0.050990683,DOWN,DOWN
20210112,41088,44880.90179,37295.09821,5615,41670,437795450,41425.85496,2.546946173,39149.02801,0.939447907,0.666666667,89.04515174,1914.935897,0.027395636,UP,DOWN
20210113,41640,45088.98246,38191.01754,4970,41966.66667,449784297,41827.84734,2.599614093,39601.93201,0.980885312,0.573529412,88.35562549,2165.705128,0.022703261,DOWN,DOWN
20210114,42122,45099.35856,39144.64144,4155,42220,440692587,42308.21301,1.795264074,40060.12619,0.963898917,0.49869948,85.79088472,2377.147436,0.0081103,DOWN,UP
20210115,42427,44838.6144,40015.3856,3115,42248.33333,428780851,42587.45955,1.242417511,40490.46688,0.645264848,0.49869948,68.23956443,2537.596154,-0.022198732,DOWN,UP
20210118,42529,44685.53333,40372.46667,2905,41988.33333,416821182,42679.08655,0.875367481,40861.10927,0.278829604,0.258503401,53.48047538,2577.179487,-0.040561442,UP,UP
20210119,42679.5,44630.32777,40728.67223,2905,42353.33333,426572078,42777.9377,0.883839556,41191.72576,0.655765921,0.333333333,64.46469248,2630.288462,-0.0056646,UP,UP
20210120,42894.5,44361.15913,41427.84087,2095,42705,437252110,43017.56441,1.296673392,41501.32108,0.639618138,0.666666667,60.20408163,2596.378205,0.00313333,UP,UP
20210121,43077.5,44345.54771,41809.45229,2095,42915,446339664,43137.84174,1.302406506,41787.89907,0.940334129,1,49.8392283,2552.211538,0.02101609,DOWN,DOWN
20210122,43045.5,44280.46113,41810.53887,2095,42813.33333,433296715,43111.7306,0.903693334,42016.55378,0.794749403,0.838624339,45.57613169,2522.115385,0.013743287,UP,DOWN
20210125,43106,44503.10272,41708.89728,2700,43360,439681749,43067.99313,0.669813394,42214.63491,1,0.838624339,58.50585059,2459.294872,0.03474073,DOWN,DOWN
20210126,43080,44470.23739,41689.76261,2700,42958.33333,429074128,43006.41523,0.845950286,42371.97402,0.553703704,0.505291005,46.12432847,2194.615385,-0.005979591,DOWN,DOWN
20210127,43015,44369.71768,41660.28232,2700,42910,420294123,42932.53985,0.549036398,42488.88783,0.5,0.333333333,45.49583649,1912.916667,-0.011153616,DOWN,UP
20210128,42871.5,44290.67617,41452.32383,2700,42630,409458455,42791.32602,0.534774706,42558.45368,0.188888889,0,46.30200308,1619.935897,-0.030555812,DOWN,UP
20210129,42729,44492.97166,40965.02834,3135,42170,396125179,42606.15972,0.523686424,42589.4621,0,0,46.62529092,1265.865385,-0.045912212,UP,UP
20210201,42788,44426.6409,41149.3591,3135,42511.66667,406821637,42680.11774,0.823328092,42625.5599,0.326953748,0.333333333,46.03921569,939.1025641,-0.012510543,UP,UP
20210202,42800,44436.32515,41163.67485,3135,42720,419341769,42693.63927,0.872254939,42657.27628,0.526315789,0.666666667,49.07475944,739.9679487,0.012138564,UP,DOWN
20210203,42823,44470.72692,41175.27308,3135,42838.33333,429618672,42715.24193,0.865132458,42687.40787,0.639553429,1,46.91358025,667.724359,0.021892622,DOWN,DOWN
20210204,42711,44302.57658,41119.42342,3135,42598.33333,411488934,42602.35157,0.533640084,42691.69735,0.409888357,0.666666667,44.08992023,479.2307692,0.003786982,UP,UP
20210205,42683.5,44247.8724,41119.1276,3135,42778.33333,424741903,42571.74832,0.86131749,42690.20692,0.582137161,0.583333333,39.765625,319.3589744,0.014934543,DOWN,UP
20210208,42510.5,43669.30499,41351.69501,2005,42261.66667,417350199,42476.01608,0.676719851,42657.53293,0.70074813,0.324074074,45.32502226,119.4871795,-0.003584565,DOWN,UP
20210209,42443.5,43544.67256,41342.32744,2005,42213.33333,409114050,42415.27495,0.700777795,42618.61786,0.628428928,0.324074074,45.32502226,-21.47435897,-0.008746697,UP,UP
20210210,42420.5,43490.91534,41350.08466,2005,42311.66667,415640466,42391.7498,0.919662776,42582.59643,0.775561097,0.407407407,56.01577909,-211.9871795,-2.34E-05,UP,UP
20210215,42544,43705.28205,41382.71795,2180,42578.33333,422244274,42480.72354,1.271513774,42575.5789,1,0.666666667,72.94736842,-289.4230769,0.016764105,UP,DOWN
20210216,42781,43605.76421,41956.23579,1345,43046.66667,430787019,42742.43543,2.026786538,42612.92819,1,1,67.17752235,-309.7115385,0.016951134,DOWN,DOWN
20210217,42868.5,43585.55021,42151.44979,1110,42968.33333,413256401,42846.0073,1.125462833,42659.39579,0.576576577,0.666666667,53.32446809,-210.1282051,0.00340493,DOWN,DOWN
20210218,42832,43599.73954,42064.26046,1110,42763.33333,404414993,42817.84981,0.751756676,42690.77837,0.022522523,0.333333333,41.04477612,-55.16025641,-0.013216064,UP,UP
20210219,42797,43538.67648,42055.32352,1110,42886.66667,414143215,42783.72097,0.742631705,42710.0914,0.355855856,0.200542005,55.04087193,17.91666667,-0.004722797,DOWN,DOWN
20210222,42789,43548.70784,42029.29216,1165,42718.33333,405624970,42814.30295,0.88392356,42724.43842,0,0.200542005,41.34078212,28.14102564,-0.015650071,DOWN,DOWN
20210223,42722.5,43529.16288,41915.83712,1210,42688.33333,397891163,42748.58393,0.53905837,42724.08598,0,0.200542005,46.17784711,4.647435897,-0.012217343,DOWN,UP
20210224,42608,43747.73857,41468.26143,2110,42088.33333,387482254,42612.85857,0.512512385,42702.97943,0,0,37.37373737,-35.96153846,-0.027745149,UP,UP
20210225,42658.5,43798.99156,41518.00844,2110,42590,396340980,42659.2908,0.759148584,42694.89226,0.713270142,0.333333333,52.03094778,-92.11538462,0.015436337,DOWN,DOWN
20210226,42561,43836.21606,41285.78394,2110,42195,386043547,42556.6584,0.532658729,42670.54822,0.151658768,0.404208195,36.03839442,-124.3269231,-0.014858034,UP,DOWN
20210302,42447.5,43636.77919,41258.22081,2110,42350,394645158,42473.19742,0.564204438,42629.994,0.372037915,0.535009883,38.96752706,-114.1666667,0.001210855,UP,DOWN
20210303,42362,43342.33872,41381.66128,1640,42350,400787210,42393.49116,0.526297015,42581.26781,0.765243902,0.535009883,46.79433805,-83.26923077,0.013139449,DOWN,DOWN
20210304,42269,43151.69814,41386.30186,1505,42123.33333,394009555,42241.07462,0.633933494,42524.49185,0.471760797,0.464135021,47.34625105,-140.6410256,-0.001494378,DOWN,DOWN
20210305,42215,43122.31472,41307.68528,1505,42048.33333,383645691,42180.0055,0.616093616,42468.2206,0.322259136,0.333333333,42.14162349,-184.1346154,-0.010165485,DOWN,UP
20210308,42084.5,43004.52663,41164.47337,1505,41916.66667,375348850,42044.11812,0.37826309,42398.45322,0.059800664,0,42.54577158,-252.5320513,-0.014751995,DOWN,UP
20210309,41973,43009.83364,40936.16636,1675,41773.33333,363452406,41906.51312,0.358835513,42321.09809,0,0,41.00840336,-286.9230769,-0.019857313,DOWN,UP
20210310,41842.5,43009.71249,40675.28751,1910,41616.66667,355264650,41789.48032,0.356375967,42234.08026,0,0,46.16840114,-395,-0.020999068,UP,UP
20210311,41885.5,43013.13868,40757.86132,1910,41895,361682612,41840.43518,0.537806427,42170.70203,0.437172775,0.333333333,38.3531961,-464.4551282,0.006935247,UP,UP
20210312,41815,42755.19147,40874.80853,1660,41935,368636169,41758.20677,0.503675842,42106.02893,0.725903614,0.666666667,56.31578947,-474.1346154,0.01721685,DOWN,DOWN
20210315,41842.5,42784.29881,40900.70119,1660,41866.66667,360140191,41787.81999,0.520472842,42058.11458,0.602409639,0.815315315,47.31638418,-393.974359,0.01073819,UP,DOWN
20210316,41858.5,42827.06647,40889.93353,1660,41983.33333,365715974,41784.47916,0.46445822,42021.82102,0.813253012,0.815315315,45.46783626,-409.8717949,0.016692686,DOWN,DOWN
20210317,41794,42621.42734,40966.57266,1350,41768.33333,357586069,41740.78835,0.304871709,41980.39902,0.751851852,0.496267696,48.4423676,-369.7435897,0.003272971,UP,DOWN
20210318,41814.5,42680.02239,40948.97761,1350,41870,366276883,41770.41505,0.499146156,41950.23556,0.977777778,0.651101635,56.53495441,-333.9102564,0.005682223,DOWN,DOWN
20210319,41813,42678.18437,40947.81563,1350,41721.66667,356999172,41767.39599,0.509133312,41925.28364,0.648148148,0.317768301,55.68862275,-373.3653846,-0.007187248,UP,UP
20210322,41858,42694.51898,41021.48102,1350,41745,363344368,41810.23635,0.738963735,41913.05025,0.7,0.355917044,61.26984127,-369.8397436,-0.0039675,DOWN,DOWN
20210323,41889.5,42646.76415,41132.23585,1350,41613.33333,356698609,41880.08088,0.834210204,41908.76839,0.407407407,0.052434457,58.3081571,-353.9423077,-0.013093795,DOWN,UP
20210324,41925.5,42523.97222,41327.02778,990,41670,351026573,41939.72083,0.889117661,41911.8105,0,0.052434457,41.08818011,-289.6153846,-0.013859402,UP,UP
20210325,41896,42540.65184,41251.34816,990,41730,360807489,41895.98782,0.977103841,41908.93586,0.181818182,0.315789474,36.56565657,-188.2371795,-0.006460876,UP,UP
20210326,41868,42483.68174,41252.31826,990,41858.33333,367442612,41870.07572,0.968772537,41901.49298,0.570707071,0.649122807,48.58757062,-68.07692308,0.006509103,DOWN,UP
20210329,41853,42464.3297,41241.6703,990,41833.33333,361025241,41853.79739,1.0244876,41892.67607,0.494949495,0.917521075,39.49579832,-44.51923077,0.00446643,UP,UP
20210330,41850,42452.16277,41247.83723,960,41980,366124905,41848.5739,1.01131432,41884.91679,1,0.935064935,56.06361829,-16.47435897,0.016216216,DOWN,UP
20210331,41869,42499.58386,41238.41614,960,41941.66667,358887812,41865.90381,1.036928911,41882.02283,0.880208333,0.853504651,47.52688172,6.185897436,0.009717801,UP,UP
20210401,41896,42615.01043,41176.98957,1230,42160,364109517,41864.49794,0.938514387,41884.56413,1,0.918439716,65.78366446,15.22435897,0.014827882,UP,UP
20210402,42015,43008.8511,41021.1489,1705,42476.66667,369461527,41963.96214,1.47983331,41908.27974,1,0.918439716,70.97378277,38.87820513,0.021039898,UP,UP
20210405,42135.5,43328.69278,40942.30722,1790,42533.33333,374648446,42063.49583,1.435236611,41949.59252,1,1,83.89830508,98.81410256,0.017552966,UP,DOWN
20210406,42301.5,43570.99636,41032.00364,1850,42573.33333,379559990,42211.07692,2.182903319,42013.5757,1,1,91.47982063,152.9487179,0.012756179,UP,UP
20210407,42497,43715.09852,41278.90148,1775,42703.33333,384667244,42382.96731,3.463712307,42101.47102,1,1,91.18329466,223.8461538,0.010998506,DOWN,UP
20210408,42670.5,43771.1221,41569.8779,1465,42793.33333,379341398,42614.58129,1.976480837,42204.93084,0.972696246,0.873015873,87.29281768,343.9423077,0.004855271,DOWN,UP
20210409,42785,43776.02977,41793.97023,1465,42725,372154322,42751.97007,1.1800604,42310.39796,0.832764505,0.53968254,81.44329897,449.7115385,-0.003079916,DOWN,UP
20210412,42907,43672.4306,42141.5694,1110,42843.33333,372154322,42887.71366,1.563497344,42418.87106,0.779279279,0.206349206,75.51020408,531.8269231,-0.003103001,UP,UP
20210413,43031,43763.99113,42298.00887,1355,43088.33333,376841412,42995.62282,1.542607537,42530.16723,1,0.333333333,86.72086721,588.6538462,0.008617494,UP,UP
20210414,43196.5,43831.49685,42561.50315,1270,43416.66667,383523662,43202.79528,2.9688327,42651.31864,1,0.666666667,86.07954545,655.1923077,0.013922938,UP,DOWN
20210415,43327.5,43931.1928,42723.8072,835,43601.66667,390206105,43340.12635,3.08557106,42774.26071,1,1,81.50943396,675.3205128,0.012296122,DOWN,DOWN
20210416,43408.5,44054.70508,42762.29492,830,43595,384280965,43420.53148,1.80374163,42889.57694,0.969879518,0.791666667,78.65612648,736.025641,0.008810269,DOWN,DOWN
20210419,43480.5,44146.6749,42814.3251,830,43593.33333,379174016,43484.87657,1.192209296,42997.0175,0.963855422,0.458333333,77.27272727,778.6538462,0.0049733,UP,DOWN
20210420,43574,44309.67384,42838.32616,1075,43766.66667,384628385,43569.97317,1.215264074,43101.92341,1,0.458333333,80.07246377,786.1538462,0.00758112,DOWN,DOWN
20210421,43578,44307.97534,42848.02466,1075,43503.33333,373019424,43549.47088,0.668662762,43188.48279,0.265116279,0.333333333,51.87793427,764.5833333,-0.013094967,UP,UP
20210422,43592.5,44301.70025,42883.29975,1075,43525,379271042,43559.15179,0.997641287,43261.94046,0.325581395,0.360759494,58.79396985,728.0448718,-0.009335981,UP,DOWN
20210423,43630,44255.17198,43004.82802,1075,43533.33333,383470924,43608.69457,1.499826731,43328.86038,0.348837209,0.360759494,59.30521092,695.6089744,-0.006588429,UP,DOWN
20210426,43707,44203.99497,43210.00503,790,43760,388174894,43678.59341,1.707589622,43397.61304,0.613924051,0.694092827,57.29166667,667.1153846,0.004423866,UP,DOWN
20210427,43740,44232.05691,43247.94309,790,43776.66667,392871826,43703.85128,1.708024319,43459.86521,0.67721519,1,50.89820359,660.6410256,0.00570826,DOWN,DOWN
20210428,43696.5,44221.32473,43171.67527,790,43621.66667,388985277,43668.45496,1.205884257,43502.88972,0.088607595,0.666666667,38.66348449,618.1089744,-0.003787009,DOWN,DOWN
20210429,43567.5,44395.23486,42739.76514,1535,43101.66667,383812615,43545.80131,0.798314279,43514.63704,0,0.333333333,28.0762565,490.8653846,-0.022806535,DOWN,UP
20210430,43411.5,44508.05871,42314.94129,1830,42905,378812305,43401.61225,0.822304357,43495.88485,0,0,25.51181102,332.3076923,-0.025954585,DOWN,UP
20210503,43229,44556.1232,41901.8768,2100,42725,373718732,43235.71314,0.822661913,43447.36033,0,0,16.87697161,173.1089744,-0.027108992,UP,UP
20210504,43054.5,44322.03659,41786.96341,1845,42758.33333,378126180,43079.01173,0.788629043,43375.93118,0.192411924,0.333333333,32.54113346,29.03846154,-0.010668347,UP,DOWN
20210506,42984,44259.68648,41708.31352,1845,42841.66667,382205751,42977.86879,1.479626268,43304.67097,0.327913279,0.666666667,36.81506849,-85.32051282,0.002139213,UP,DOWN
20210507,42934.5,44179.83088,41689.16912,1845,42933.33333,386968186,42912.95966,1.401874705,43237.36716,0.47696477,1,41.79810726,-214.6794872,0.012292374,UP,DOWN
20210510,42954.5,44236.57995,41672.42005,1845,43173.33333,392339250,42948.44292,1.463023154,43185.93676,0.867208672,1,47.21030043,-231.0897436,0.027752256,DOWN,DOWN
20210511,42858.5,44003.40218,41713.59782,1845,42918.33333,386962998,42852.81959,0.950594035,43126.40281,0.452574526,0.666666667,38.00475059,-268.974359,0.003441575,DOWN,DOWN
20210512,42686.5,43678.46825,41694.53175,1600,42600,379947282,42659.29228,0.590283132,43046.42048,0.078125,0.333333333,35.91470258,-337.5320513,-0.017024254,DOWN,UP
20210513,42512.5,43548.73598,41476.26402,1960,42318.33333,373516815,42483.00539,0.546232771,42949.34403,0,0,38.78787879,-458.4615385,-0.027291404,UP,UP
20210514,42459,43528.41853,41389.58147,1960,42448.33333,380549370,42417.70471,0.887148668,42860.19057,0.198979592,0.268041237,47.1563981,-562.0192308,-0.013742642,DOWN,UP
20210517,42417,43540.50523,41293.49477,1960,42388.33333,375328760,42377.19183,0.880440997,42779.61046,0.107142857,0.447528417,48.18401937,-636.4423077,-0.014033105,UP,UP
20210518,42451.5,43545.53885,41357.46115,1960,42553.33333,379718217,42409.77624,1.249530997,42719.95402,0.359693878,0.78086175,49.88290398,-628.6217949,0.005911541,DOWN,UP
20210520,42437,43538.26473,41335.73527,1960,42508.33333,375502488,42398.53986,0.907154783,42668.50783,0.290816327,0.755244755,45.24669073,-602.275641,0.005044856,DOWN,UP
20210521,42395.5,43495.82223,41295.17777,1960,42501.66667,367255785,42356.20753,0.590473342,42618.87004,0.280612245,0.575757576,41.15384615,-535.4807692,0.004162702,DOWN,UP
20210524,42314.5,43371.26346,41257.73654,1960,42461.66667,361148967,42285.35981,0.394089922,42563.53004,0.219387755,0.242424242,26.81818182,-492.1153846,-0.001304864,UP,UP
20210525,42201.5,42827.39216,41575.60784,1195,42340,366954591,42185.4566,0.404287917,42497.70639,0.694560669,0.333333333,43.78194208,-450.0961538,0.007993738,DOWN,UP
20210526,42156.5,42633.5545,41679.4455,830,42190,361750131,42144.26396,0.405924407,42435.66887,0.897590361,0.595833333,55.62770563,-435.7692308,0.003027293,DOWN,UP
20210527,42175,42663.81489,41686.18511,830,42165,348572800,42181.83283,0.354462659,42388.27453,0.807228916,0.595833333,67.63157895,-485,0.001064081,UP,UP
20210528,42268,42681.35699,41854.64301,720,42355,353788101,42266.61659,0.532180659,42366.40643,1,0.595833333,65.25423729,-448.2371795,0.006735996,UP,UP
20210531,42338.5,42817.72959,41859.27041,885,42465,358406317,42327.17513,0.474930374,42361.33254,1,0.666666667,75.21367521,-375.2884615,0.008823668,UP,UP
20210601,42451.5,42971.44327,41931.55673,910,42701.66667,363703435,42422.73483,0.685385724,42377.72662,1,1,71.09634551,-248.4294872,0.011430184,DOWN,UP
20210602,42511.5,43112.18378,41910.81622,910,42690,358858775,42468.68894,0.500918958,42402.04905,0.961538462,0.952380952,76.15658363,-154.6794872,0.008188452,UP,DOWN
20210603,42625,43382.31103,41867.68897,1275,42945,363614523,42552.00508,0.683662218,42442.58559,1,0.952380952,82.35294118,-12.78846154,0.014906513,DOWN,DOWN
20210604,42724,43499.65198,41948.34802,1275,42890,358340422,42655.20917,0.742385423,42493.75184,0.870588235,0.814880952,80.32786885,82.37179487,0.006171402,UP,UP
20210607,42850.5,43586.1419,42114.8581,1035,43021.66667,362587961,42764.97493,1.05049004,42558.61515,0.990338164,0.84229798,77.28706625,177.8525641,0.006920255,DOWN,DOWN
20210608,42928.5,43662.23088,42194.76912,1035,42993.33333,359747719,42819.34146,0.7700482,42625.86694,0.90821256,0.659502281,77.28706625,239.8397436,0.002153675,DOWN,UP
20210609,42966,43624.35856,42307.64144,1035,42830,356288640,42856.78118,0.815461572,42687.70931,0.434782609,0.463668948,61.25,278.4935897,-0.010431122,UP,UP
20210610,43025.5,43535.92041,42515.07959,775,42965,361160094,43016.00211,1.766672624,42749.1258,0.432258065,0.24917709,58.88594164,279.9358974,-0.006226996,UP,UP
20210611,43090.5,43524.97555,42656.02445,610,43125,365538372,43087.734,1.715690846,42811.19384,0.795081967,0.431972789,61.91646192,316.25,0.003108255,DOWN,UP
20210614,43137,43516.03034,42757.96966,585,43126.66667,362441218,43132.75115,1.206756454,42870.43132,0.752136752,0.744142101,56.07734807,367.5320513,0.002458313,UP,DOWN
20210615,43169,43552.06135,42785.93865,585,43160,365514908,43163.78851,1.092823525,42924.71654,0.923076923,0.978835979,59.46666667,412.2115385,0.005407036,UP,UP
20210616,43231,43662.75919,42799.24081,805,43321.66667,369191209,43226.94694,1.704296409,42980.40444,1,0.978835979,56.32183908,482.724359,0.01132198,DOWN,DOWN
20210617,43228,43656.25693,42799.74307,805,43238.33333,363794773,43225.20461,1.008982404,43025.42181,0.689440994,0.685534591,53.69863014,492.1794872,0.001779812,UP,UP
20210618,43254.5,43705.9521,42803.0479,805,43281.66667,367474940,43251.22321,1.617492933,43067.07239,0.850931677,0.525534591,53.05555556,483.0769231,0.002883839,DOWN,UP
20210621,43223.5,43684.19621,42762.80379,805,43141.66667,361904497,43211.69255,0.96643657,43095.51378,0.329192547,0.192201258,44.73067916,403.1410256,-0.007835907,UP,UP
20210622,43230.5,43696.21343,42764.78657,805,43240,366370761,43221.66579,1.377960376,43120.05673,0.695652174,0.407460317,64.43298969,365.1923077,-0.000230654,UP,UP
20210623,43309,43707.69286,42910.30714,660,43363.33333,370754990,43292.9812,2.02860609,43154.41005,0.96969697,0.567460317,65.84158416,317.5,0.004866348,UP,UP
